participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.treatment,participant.game,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.treatments_human,session.config.name,session.config.real_world_currency_per_point,session.config.use_browser_bots,session.config.participation_fee,session.config.treatments_robot,session.config.test,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.player.prolific_ID,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,assignment.1.player.id_in_group,assignment.1.player.role,assignment.1.player.payoff,assignment.1.group.id_in_subsession,assignment.1.subsession.round_number,dictator_robot.1.player.id_in_group,dictator_robot.1.player.role,dictator_robot.1.player.payoff,dictator_robot.1.player.treatment,dictator_robot.1.player.kept,dictator_robot.1.group.id_in_subsession,dictator_robot.1.subsession.round_number,trust_robot_firstmover_strategy.1.player.id_in_group,trust_robot_firstmover_strategy.1.player.role,trust_robot_firstmover_strategy.1.player.payoff,trust_robot_firstmover_strategy.1.player.treatment,trust_robot_firstmover_strategy.1.player.sent_amount,trust_robot_firstmover_strategy.1.player.sent_back_amount,trust_robot_firstmover_strategy.1.player.sent_back0,trust_robot_firstmover_strategy.1.player.sent_back1,trust_robot_firstmover_strategy.1.player.sent_back2,trust_robot_firstmover_strategy.1.player.sent_back3,trust_robot_firstmover_strategy.1.player.sent_back4,trust_robot_firstmover_strategy.1.player.sent_back5,trust_robot_firstmover_strategy.1.player.rmse,trust_robot_firstmover_strategy.1.group.id_in_subsession,trust_robot_firstmover_strategy.1.subsession.round_number,trust_robot_secondmover.1.player.id_in_group,trust_robot_secondmover.1.player.role,trust_robot_secondmover.1.player.payoff,trust_robot_secondmover.1.player.treatment,trust_robot_secondmover.1.player.sent_amount,trust_robot_secondmover.1.player.send_back_belief,trust_robot_secondmover.1.player.sent_back_amount,trust_robot_secondmover.1.player.rmse,trust_robot_secondmover.1.group.id_in_subsession,trust_robot_secondmover.1.subsession.round_number,ultimatum_robot_proposer_strategy.1.player.id_in_group,ultimatum_robot_proposer_strategy.1.player.role,ultimatum_robot_proposer_strategy.1.player.payoff,ultimatum_robot_proposer_strategy.1.player.treatment,ultimatum_robot_proposer_strategy.1.player.offer,ultimatum_robot_proposer_strategy.1.player.accept_minimum,ultimatum_robot_proposer_strategy.1.player.accept,ultimatum_robot_proposer_strategy.1.player.rmse,ultimatum_robot_proposer_strategy.1.group.id_in_subsession,ultimatum_robot_proposer_strategy.1.subsession.round_number,ultimatum_robot_responder_strategy.1.player.id_in_group,ultimatum_robot_responder_strategy.1.player.role,ultimatum_robot_responder_strategy.1.player.payoff,ultimatum_robot_responder_strategy.1.player.treatment,ultimatum_robot_responder_strategy.1.player.offer,ultimatum_robot_responder_strategy.1.player.belief_minimum,ultimatum_robot_responder_strategy.1.player.accept_minimum,ultimatum_robot_responder_strategy.1.player.accept,ultimatum_robot_responder_strategy.1.player.rmse,ultimatum_robot_responder_strategy.1.group.id_in_subsession,ultimatum_robot_responder_strategy.1.subsession.round_number,final_results.1.player.id_in_group,final_results.1.player.role,final_results.1.player.payoff,final_results.1.group.id_in_subsession,final_results.1.subsession.round_number,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.what_happens_with_payoffs,survey.1.player.age,survey.1.player.gender,survey.1.player.degree,survey.1.player.field_of_study,survey.1.player.employment,survey.1.player.familiarity,survey.1.player.confidence,survey.1.group.id_in_subsession,survey.1.subsession.round_number,final_screen.1.player.id_in_group,final_screen.1.player.role,final_screen.1.player.payoff,final_screen.1.group.id_in_subsession,final_screen.1.subsession.round_number,dictator_human.1.player.id_in_group,dictator_human.1.player.role,dictator_human.1.player.payoff,dictator_human.1.group.id_in_subsession,dictator_human.1.group.kept,dictator_human.1.subsession.round_number,trust_human_strategy.1.player.id_in_group,trust_human_strategy.1.player.role,trust_human_strategy.1.player.payoff,trust_human_strategy.1.player.sent_back0,trust_human_strategy.1.player.sent_back1,trust_human_strategy.1.player.sent_back2,trust_human_strategy.1.player.sent_back3,trust_human_strategy.1.player.sent_back4,trust_human_strategy.1.player.sent_back5,trust_human_strategy.1.group.id_in_subsession,trust_human_strategy.1.group.treatment,trust_human_strategy.1.group.sent_amount,trust_human_strategy.1.group.send_back_belief,trust_human_strategy.1.group.sent_back_amount,trust_human_strategy.1.subsession.round_number,ultimatum_human_strategy.1.player.id_in_group,ultimatum_human_strategy.1.player.role,ultimatum_human_strategy.1.player.payoff,ultimatum_human_strategy.1.group.id_in_subsession,ultimatum_human_strategy.1.group.treatment,ultimatum_human_strategy.1.group.offer,ultimatum_human_strategy.1.group.belief_minimum,ultimatum_human_strategy.1.group.accept_minimum,ultimatum_human_strategy.1.group.accept,ultimatum_human_strategy.1.subsession.round_number
93,qthawos1,583b397f54686200010f1d20,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:30:38.934432,1,,,9.0,no info,ultimatum_robot_responder,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,93,,0.0,583b397f54686200010f1d20,1,1,2,,0.0,47,1,93,,0.0,,,1,1,93,,0.0,,,,,,,,,,,1,1,93,,0.0,,,,,,1,1,93,,0.0,,,,,,1,1,93,,9.0,no info,5.0,5.0,5.0,1,1.4142135623730951,1,1,93,,0.0,1,1,93,,0.0,"They may be donated since the computer cant use money, or the money will go towards other research. ",49,female,2,law,full,4,4,1,1,93,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,9jsclvod,6108d6efa698e3dbe3b313d3,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:32:17.975470,1,,,5.0,token,ultimatum_robot_responder,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,94,,0.0,6108d6efa698e3dbe3b313d3,1,1,2,,0.0,48,1,94,,0.0,,,1,1,94,,0.0,,,,,,,,,,,1,1,94,,0.0,,,,,,1,1,94,,0.0,,,,,,1,1,94,,5.0,token,5.0,1.0,4.0,1,0.0,1,1,94,,0.0,1,1,94,,0.0,they will be credited just like i got credited too,29,male,2,natural,full,3,3,1,1,94,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,qgk9xdvo,6110d7f556da416401efdd5f,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:48.458408,1,,,10.0,machine earns,dictator_robot,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,95,,0.0,6110d7f556da416401efdd5f,1,1,1,,0.0,50,1,95,,10.0,machine earns,10.0,1,1,95,,0.0,,,,,,,,,,,1,1,95,,0.0,,,,,,1,1,95,,0.0,,,,,,1,1,95,,0.0,,,,,,,1,1,95,,0.0,1,1,95,,0.0,"Nothing, since it's not a physical person.",23,female,2,natural,part,3,3,1,1,95,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,zrxt1gpi,610e02ecfec09b71ff681d86,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:49.695203,1,,,2.0,programmer,ultimatum_robot_responder,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,96,,0.0,610e02ecfec09b71ff681d86,1,1,1,,0.0,49,1,96,,0.0,,,1,1,96,,0.0,,,,,,,,,,,1,1,96,,0.0,,,,,,1,1,96,,0.0,,,,,,1,1,96,,2.0,programmer,8.0,2.0,3.0,0,1.4142135623730951,1,1,96,,0.0,1,1,96,,0.0,"Nothing, because it's a computer",25,female,3,other_social,full,3,1,1,1,96,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,ua0weqv6,60ef5b83e2e741ea6d220c92,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:51.334585,1,,,7.0,programmer,ultimatum_robot_responder,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,97,,0.0,60ef5b83e2e741ea6d220c92,1,1,2,,0.0,49,1,97,,0.0,,,1,1,97,,0.0,,,,,,,,,,,1,1,97,,0.0,,,,,,1,1,97,,0.0,,,,,,1,1,97,,7.0,programmer,5.0,5.0,4.0,1,2.0,1,1,97,,0.0,1,1,97,,0.0,Goes into the void,18,female,1,econ,part,3,2,1,1,97,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,uetkh54g,5edaa52a54fe056e4bc55408,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:51.525869,1,,,0.0,token,ultimatum_robot_proposer,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,98,,0.0,5edaa52a54fe056e4bc55408,1,1,1,,0.0,67,1,98,,0.0,,,1,1,98,,0.0,,,,,,,,,,,1,1,98,,0.0,,,,,,1,1,98,,0.0,token,6.0,5.0,0,1.7320508075688772,1,1,98,,0.0,,,,,,,1,1,98,,0.0,1,1,98,,0.0,The other participant receives the money that the computer kept. ,48,female,4,other_social,full,2,2,1,1,98,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,03zp6r29,614e220aee4e0bd0529d6edd,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:51.601759,1,,,6.0,no info,dictator_robot,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,99,,0.0,614e220aee4e0bd0529d6edd,1,1,1,,0.0,52,1,99,,6.0,no info,6.0,1,1,99,,0.0,,,,,,,,,,,1,1,99,,0.0,,,,,,1,1,99,,0.0,,,,,,1,1,99,,0.0,,,,,,,1,1,99,,0.0,1,1,99,,0.0,Maybe then can accept what Participant 1 chose or accept a random amount.,44,male,3,natural,full,3,3,1,1,99,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,ak1avl0v,5ff8b291840bed124061d389,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:51.874732,1,,,10.0,machine earns,dictator_robot,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,100,,0.0,5ff8b291840bed124061d389,1,1,2,,0.0,50,1,100,,10.0,machine earns,10.0,1,1,100,,0.0,,,,,,,,,,,1,1,100,,0.0,,,,,,1,1,100,,0.0,,,,,,1,1,100,,0.0,,,,,,,1,1,100,,0.0,1,1,100,,0.0,"nothing, it's a computer",40,female,2,engineer,full,3,2,1,1,100,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,km7kzcht,615628f39024e679836b778b,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:52.432361,1,,,10.0,burned,dictator_robot,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,101,,0.0,615628f39024e679836b778b,1,1,1,,0.0,51,1,101,,10.0,burned,10.0,1,1,101,,0.0,,,,,,,,,,,1,1,101,,0.0,,,,,,1,1,101,,0.0,,,,,,1,1,101,,0.0,,,,,,,1,1,101,,0.0,1,1,101,,0.0,I honestly am not sure or have an idea.,26,female,2,other_social,full,1,2,1,1,101,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,8g2zgj51,5fd298b32f6cb7062fd9aea0,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:53.320062,1,,,8.0,machine earns,trust_robot_firstmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,102,,0.0,5fd298b32f6cb7062fd9aea0,1,1,1,,0.0,54,1,102,,0.0,,,1,1,102,,8.0,machine earns,2.0,3.0,1.0,2.0,3.0,6.0,8.0,10.0,0.0,1,1,102,,0.0,,,,,,1,1,102,,0.0,,,,,,1,1,102,,0.0,,,,,,,1,1,102,,0.0,1,1,102,,0.0,It goes to the other participant.,37,female,1,na,full,3,4,1,1,102,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,87qpj1mn,5e4e844553bc702cdf68404d,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:54.343896,1,,,5.0,programmer,dictator_robot,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,103,,0.0,5e4e844553bc702cdf68404d,1,1,1,,0.0,53,1,103,,5.0,programmer,5.0,1,1,103,,0.0,,,,,,,,,,,1,1,103,,0.0,,,,,,1,1,103,,0.0,,,,,,1,1,103,,0.0,,,,,,,1,1,103,,0.0,1,1,103,,0.0,I think the payoff will go towards programming. ,22,female,1,other,no,3,3,1,1,103,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,hfdwsdh4,5b7cbe9db630cf000125dffe,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:55.570377,1,,,10.0,no info,dictator_robot,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,104,,0.0,5b7cbe9db630cf000125dffe,1,1,2,,0.0,52,1,104,,10.0,no info,10.0,1,1,104,,0.0,,,,,,,,,,,1,1,104,,0.0,,,,,,1,1,104,,0.0,,,,,,1,1,104,,0.0,,,,,,,1,1,104,,0.0,1,1,104,,0.0,"I believe they would, if human, get them as a bonus. ",26,male,2,other,full,3,4,1,1,104,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,f3lq0z3k,5ea48ae3461d1044f2d282cc,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:57.089437,1,,,4.0,no info,trust_robot_secondmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,105,,0.0,5ea48ae3461d1044f2d282cc,1,1,1,,0.0,61,1,105,,0.0,,,1,1,105,,0.0,,,,,,,,,,,1,1,105,,4.0,no info,5.0,10.0,4.0,4.784233364802441,1,1,105,,0.0,,,,,,1,1,105,,0.0,,,,,,,1,1,105,,0.0,1,1,105,,0.0,The other participant was a computer - I expect no actual payoff will go to the computer. ,57,male,2,other,full,3,2,1,1,105,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,cjgrkyo9,5e38823f0d70ef099d5e5a56,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:57.133201,1,,,10.0,burned,dictator_robot,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,106,,0.0,5e38823f0d70ef099d5e5a56,1,1,2,,0.0,51,1,106,,10.0,burned,10.0,1,1,106,,0.0,,,,,,,,,,,1,1,106,,0.0,,,,,,1,1,106,,0.0,,,,,,1,1,106,,0.0,,,,,,,1,1,106,,0.0,1,1,106,,0.0,The payoffs earned by the other participant are paid at the end of the survey.,41,female,2,other,full,3,2,1,1,106,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,mrl767pe,60feed0aea95a63cd3aade71,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:58.366563,1,,,8.0,burned,trust_robot_secondmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,107,,0.0,60feed0aea95a63cd3aade71,1,1,1,,0.0,60,1,107,,0.0,,,1,1,107,,0.0,,,,,,,,,,,1,1,107,,8.0,burned,5.0,3.0,8.0,6.278269400612454,1,1,107,,0.0,,,,,,1,1,107,,0.0,,,,,,,1,1,107,,0.0,1,1,107,,0.0,The other participant earns the payoff,26,female,2,other_social,full,1,1,1,1,107,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,c9gvdtgq,5f4d2e57030fef9b371373a5,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:58.661624,1,,,10.0,programmer,dictator_robot,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,108,,0.0,5f4d2e57030fef9b371373a5,1,1,2,,0.0,53,1,108,,10.0,programmer,10.0,1,1,108,,0.0,,,,,,,,,,,1,1,108,,0.0,,,,,,1,1,108,,0.0,,,,,,1,1,108,,0.0,,,,,,,1,1,108,,0.0,1,1,108,,0.0,Go back into the budget,36,male,2,econ,full,3,4,1,1,108,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,57vvd46k,60fd9f121d7dd0dbad241575,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:58.833322,1,,,14.0,machine earns,trust_robot_firstmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,109,,0.0,60fd9f121d7dd0dbad241575,1,1,2,,0.0,54,1,109,,0.0,,,1,1,109,,14.0,machine earns,4.0,3.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,1,1,109,,0.0,,,,,,1,1,109,,0.0,,,,,,1,1,109,,0.0,,,,,,,1,1,109,,0.0,1,1,109,,0.0,the other participant keeps it or it goes to the study,19,female,1,other,no,0,2,1,1,109,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,s0z6a4b8,60bd28cc95ab27d4f4f6ada3,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:34:59.146110,1,,,11.0,token,trust_robot_secondmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,110,,0.0,60bd28cc95ab27d4f4f6ada3,1,1,1,,0.0,62,1,110,,0.0,,,1,1,110,,0.0,,,,,,,,,,,1,1,110,,11.0,token,5.0,10.0,9.0,6.233868069755014,1,1,110,,0.0,,,,,,1,1,110,,0.0,,,,,,,1,1,110,,0.0,1,1,110,,0.0,nothing,54,male,4,other,full,4,2,1,1,110,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,rij5kh66,602a86bb76d5ee0770e1943d,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:00.929167,1,,,7.0,machine earns,ultimatum_robot_responder,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,111,,0.0,602a86bb76d5ee0770e1943d,1,1,1,,0.0,69,1,111,,0.0,,,1,1,111,,0.0,,,,,,,,,,,1,1,111,,0.0,,,,,,1,1,111,,0.0,,,,,,1,1,111,,7.0,machine earns,5.0,5.0,4.0,1,1.0,1,1,111,,0.0,1,1,111,,0.0,"I think that they get the payoff that they got out of the exchange, like I did.",33,female,1,na,full,3,4,1,1,111,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,4yno2nsq,5f4fe40c4af6f3120ff17532,0,8,24,trust_robot_firstmover_strategy,Instructions,2021-12-14 18:35:01.068234,1,,,0.0,token,trust_robot_firstmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,112,,0.0,5f4fe40c4af6f3120ff17532,1,1,1,,0.0,57,1,112,,0.0,,,1,1,112,,0.0,,,,,,,,,,,1,1,112,,0.0,,,,,,1,1,112,,0.0,,,,,,1,1,112,,0.0,,,,,,,1,1,112,,0.0,1,1,112,,0.0,,,,,,,,,1,1,112,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,dmj4v2y9,5c12f106c4b80e000192c472,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:01.110900,1,,,10.0,programmer,trust_robot_firstmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,113,,0.0,5c12f106c4b80e000192c472,1,1,1,,0.0,58,1,113,,0.0,,,1,1,113,,10.0,programmer,3.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,0.0,1,1,113,,0.0,,,,,,1,1,113,,0.0,,,,,,1,1,113,,0.0,,,,,,,1,1,113,,0.0,1,1,113,,0.0,I really don't care what happens to their payoffs. ,60,female,2,other,no,3,3,1,1,113,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,hee9d6x9,5f902184d7badd065adb604b,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:01.991822,1,,,5.0,machine earns,ultimatum_robot_proposer,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,114,,0.0,5f902184d7badd065adb604b,1,1,1,,0.0,64,1,114,,0.0,,,1,1,114,,0.0,,,,,,,,,,,1,1,114,,0.0,,,,,,1,1,114,,5.0,machine earns,5.0,4.0,1,1.7320508075688772,1,1,114,,0.0,,,,,,,1,1,114,,0.0,1,1,114,,0.0,stays with researchers,40,male,2,natural,no,0,2,1,1,114,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,j5zwkkoc,6172378d423fdf1acdc2d212,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:03.694806,1,,,6.0,programmer,trust_robot_secondmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,115,,0.0,6172378d423fdf1acdc2d212,1,1,1,,0.0,63,1,115,,0.0,,,1,1,115,,0.0,,,,,,,,,,,1,1,115,,6.0,programmer,5.0,10.0,6.0,6.27384340823957,1,1,115,,0.0,,,,,,1,1,115,,0.0,,,,,,,1,1,115,,0.0,1,1,115,,0.0,They had the same outcome,23,male,2,econ,full,2,2,1,1,115,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,6y1n17ev,5f2b0d992bd6f94c51adeac4,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:03.753476,1,,,5.0,no info,trust_robot_firstmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,116,,0.0,5f2b0d992bd6f94c51adeac4,1,1,1,,0.0,56,1,116,,0.0,,,1,1,116,,5.0,no info,3.0,9.0,2.0,3.0,5.0,9.0,13.0,17.0,1.7320508075688772,1,1,116,,0.0,,,,,,1,1,116,,0.0,,,,,,1,1,116,,0.0,,,,,,,1,1,116,,0.0,1,1,116,,0.0,They probably get invested so that's why they tripled,27,male,2,psych,full,4,3,1,1,116,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,mjsfm4vn,60bcfa3d9cfc3d429181e927,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:03.648543,1,,,9.0,programmer,trust_robot_firstmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,117,,0.0,60bcfa3d9cfc3d429181e927,1,1,2,,0.0,58,1,117,,0.0,,,1,1,117,,9.0,programmer,4.0,8.0,0.0,2.0,4.0,6.0,8.0,10.0,1.7320508075688772,1,1,117,,0.0,,,,,,1,1,117,,0.0,,,,,,1,1,117,,0.0,,,,,,,1,1,117,,0.0,1,1,117,,0.0,i have no idea,19,male,2,engineer,full,3,3,1,1,117,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,wnxj5k2m,5c57ab1509864e0001361c74,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:04.127548,1,,,13.0,no info,trust_robot_firstmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,118,,0.0,5c57ab1509864e0001361c74,1,1,2,,0.0,56,1,118,,0.0,,,1,1,118,,13.0,no info,4.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,2.0,1,1,118,,0.0,,,,,,1,1,118,,0.0,,,,,,1,1,118,,0.0,,,,,,,1,1,118,,0.0,1,1,118,,0.0,I think the payoffs earned by the other participants will be a fair amount and benefit them. ,23,female,2,other,full,2,2,1,1,118,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,yfobxqo6,5f7785e49588a42e71b2466a,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:04.641961,1,,,14.0,machine earns,trust_robot_secondmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,119,,0.0,5f7785e49588a42e71b2466a,1,1,1,,0.0,59,1,119,,0.0,,,1,1,119,,0.0,,,,,,,,,,,1,1,119,,14.0,machine earns,1.0,1.0,10.0,6.030017505041848,1,1,119,,0.0,,,,,,1,1,119,,0.0,,,,,,,1,1,119,,0.0,1,1,119,,0.0,I think it just disappears. It doesn't go anywhere.,25,female,2,other,no,1,2,1,1,119,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,6fzbwt13,5bc9f8b677740000016a08b5,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:05.144251,1,,,14.0,no info,trust_robot_secondmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,120,,0.0,5bc9f8b677740000016a08b5,1,1,2,,0.0,61,1,120,,0.0,,,1,1,120,,0.0,,,,,,,,,,,1,1,120,,14.0,no info,5.0,10.0,10.0,4.884783629917615,1,1,120,,0.0,,,,,,1,1,120,,0.0,,,,,,,1,1,120,,0.0,1,1,120,,0.0,nothing because the person is a robot,46,female,2,other_social,full,1,3,1,1,120,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,vzb872hp,6109482350367148ce0aa834,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:05.614445,1,,,10.0,burned,trust_robot_firstmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,121,,0.0,6109482350367148ce0aa834,1,1,1,,0.0,55,1,121,,0.0,,,1,1,121,,10.0,burned,3.0,4.0,1.0,2.0,3.0,4.0,5.0,6.0,1.4142135623730951,1,1,121,,0.0,,,,,,1,1,121,,0.0,,,,,,1,1,121,,0.0,,,,,,,1,1,121,,0.0,1,1,121,,0.0,I have no idea,27,female,1,na,full,3,3,1,1,121,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,x6xqh33z,6101667971d68405d105698a,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:05.951441,1,,,9.0,token,trust_robot_firstmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,122,,0.0,6101667971d68405d105698a,1,1,2,,0.0,57,1,122,,0.0,,,1,1,122,,9.0,token,4.0,8.0,2.0,4.0,5.0,7.0,8.0,10.0,1.4142135623730951,1,1,122,,0.0,,,,,,1,1,122,,0.0,,,,,,1,1,122,,0.0,,,,,,,1,1,122,,0.0,1,1,122,,0.0,"I honestly have no idea what happened in this study. I thought it was going to be much more involved that it was, but it was very simple. I was not even aware of which player I was. I do not think this survey was very user-friendly.",28,female,3,other_social,full,2,2,1,1,122,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,e82c1oj5,615fad239fd8b6f7c048057a,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:06.315658,1,,,14.0,machine earns,trust_robot_secondmover,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,123,,0.0,615fad239fd8b6f7c048057a,1,1,2,,0.0,59,1,123,,0.0,,,1,1,123,,0.0,,,,,,,,,,,1,1,123,,14.0,machine earns,5.0,10.0,10.0,4.955356249106169,1,1,123,,0.0,,,,,,1,1,123,,0.0,,,,,,,1,1,123,,0.0,1,1,123,,0.0,I think the payoffs earned by the other participant just goes away,35,male,1,na,full,3,2,1,1,123,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,e8xicilf,5e46f490a5748507c57e3c5f,0,24,24,final_screen,EndOfExperiment,2021-12-14 18:35:06.952246,1,,,0.0,no info,ultimatum_robot_proposer,al9gerxp,,,,,0,0,complete_robot,0.1,0,0.5,1,0,124,,0.0,5e46f490a5748507c57e3c5f,1,1,1,,0.0,66,1,124,,0.0,,,1,1,124,,0.0,,,,,,,,,,,1,1,124,,0.0,,,,,,1,1,124,,0.0,no info,5.0,6.0,0,1.4142135623730951,1,1,124,,0.0,,,,,,,1,1,124,,0.0,1,1,124,,0.0,I think the participant wanted to keep all of the payoffs,41,male,2,engineer,full,3,1,1,1,124,,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
